f_FPro_class,price,price percal,package_weight,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Cholesterol,"Fatty acids, total saturated",label
3,6.99,0.00568293,420.0,2.85714286,20.0,15.42857142,22.1428571,0.71428571,0.0,0.00128571,0.1379999999999999,0.0,12.8571429,0
3,2.99,0.00937275,181.4368,3.2967033,7.69230769,15.384615399999998,0.0,3.2967033,0.03296703,0.00142857,0.257142861,0.0,0.54945055,0
2,3.19,0.00124609,453.592,24.6917935,49.383587,18.836311016,3.52739907,7.05479815,0.07054798,0.00141096,0.370376902,0.0,7.05479815,1
3,2.49,0.01915069,411.06775,0.72992701,0.72992701,6.6034063307999995,3.64963504,0.72992701,0.00973236,0.00090024,0.2364476861999999,0.00243309,0.3649635,0
3,1.0,0.0046875,960.0,0.0,0.0,6.416666663000001,5.83333333,0.0,0.0,0.0,0.0502222171999999,0.0,0.0,0
3,1.72,0.00089583,480.0,3.33333333,40.0,8.666666671,3.33333333,0.0,0.0,0.0,0.929999997,0.05,8.33333333,0
3,2.64,0.00134444,720.0,0.0,18.1818182,24.272727297,24.2424242,0.0,0.0,0.0,0.7830303028,0.0,3.03030303,0
3,1.89,0.00309184,130.4077,6.25,25.0,65.3125,0.0,6.25,0.09375,0.0015625,0.4753124999999999,0.0,9.375,0
2,4.49,0.00554331,226.796,28.5714286,25.0,4.642857141,0.0,0.0,0.96428571,0.0,0.3551785730999999,0.08928571,17.8571429,1
3,2.98,0.00332347,348.69885,5.71428571,8.57142857,30.00000003,8.57142857,2.85714286,0.37142857,0.00514286,0.3548571398999999,0.00714286,2.14285714,0
3,1.49,0.00735815,42.52425,4.76190476,23.8095238,75.85714287399999,42.8571429,4.76190476,0.04761905,0.00095238,0.5399999976000001,0.02380952,7.14285714,0
3,2.29,0.00359011,170.097,6.25,0.0,56.87499999999999,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0
3,27.49,0.01145417,2267.96,13.2277465,11.464047,4.321063866,5.29109861,0.0,0.02292809,0.0009524,0.3216987964,0.06172948,3.52739907,0
3,5.79,0.00308482,453.592,10.3448276,12.0689655,45.86206898,13.7931035,10.3448276,0.05172414,0.00344828,0.0,0.0,3.44827586,0
3,2.99,0.00339736,360.03865,4.44444444,6.66666667,47.66666663,16.6666667,1.11111111,0.28888889,0.004,0.4222222255999999,0.02222222,1.66666667,0
0,3.99,0.04854338,453.592,0.87919463,0.20134228,5.234899332,2.63087248,1.20805369,0.01006711,0.00026846,0.0053087286999999,0.0,0.02684564,1
3,2.99,0.00355952,170.097,17.6369954,21.1643944,50.79454664,0.0,21.1643944,0.18342475,0.00380959,0.629640732,0.0,0.0,0
0,4.49,0.00816364,141.7475,21.1643944,8.81849768,73.36990076000001,3.52739907,21.1643944,0.07054798,0.0035274,0.0050794559999999,1.16404169,0.0,1
3,12.64,0.00573711,1156.6596,12.6986367,5.64383852,21.8698743,2.11643944,1.41095963,0.0733699,0.0019048,0.3806769091999999,0.02116439,2.46917935,0
3,2.96,0.00586167,134.660125,12.5,0.0,55.625,12.5,0.0,0.0,0.0,3.955,0.0,0.0,0
3,5.99,0.01537278,453.59237,1.3215859,3.52422908,7.533039659999999,5.94713656,0.55066079,0.00881057,0.00024229,0.0474185042999999,0.00991189,0.79295154,0
2,3.44,0.00303356,226.796,40.0,30.0,0.0,0.0,0.0,1.04,0.0,1.8,0.1,20.0,1
0,5.99,0.019564,76.54365,3.33333333,0.0,77.13333336299999,70.0,13.3333333,0.03333333,0.001,0.0,0.0,0.0,1
3,7.99,0.01136036,625.957471,15.7303371,12.3595506,9.2808988772,1.12359551,0.0,0.0,0.00080899,0.660674154,0.05617978,2.80898876,0
0,2.98,0.01337846,283.495,0.71428571,0.35714286,11.99999997,7.85714286,3.57142857,0.03714286,0.00077143,0.0,0.0,0.0,1
3,2.29,0.00387262,396.893,6.81818182,7.57575758,13.1313131,1.76767677,2.02020202,0.06313131,0.0009596,0.3446969715,0.02272727,2.77777778,0
2,9.39,0.00266761,907.184,21.1643944,31.7465917,4.1623309026,0.0,0.0,0.70195242,0.0,0.8889045619999999,0.10582197,17.6369954,1
0,3.62,0.00904484,340.194,23.5294118,1.76470588,0.0,0.0,0.0,0.0,0.00042353,0.24705882,0.05294118,0.58823529,1
3,5.99,0.01509223,170.097,0.0,23.3333333,4.000000001999999,0.0,0.0,0.0,0.0,1.53333333,0.0,0.0,0
3,2.99,0.00221482,255.1455,7.05479815,31.7465917,62.434963598,3.52739907,3.52739907,0.03527399,0.00211644,0.8889045648,0.0,8.81849768,0
3,2.69,0.00138377,396.893,8.16326531,22.4489796,74.08163268000001,24.4897959,2.04081633,0.02040816,0.00285714,0.2816326563,0.0,5.10204082,0
0,1.99,0.00241296,907.18474,3.03030303,0.75757576,16.96969694,3.03030303,3.03030303,0.0,0.0,0.0,0.0,0.0,1
3,5.99,0.00493013,226.796,3.57142857,28.5714286,83.57142859,25.0,0.0,0.0,0.00214286,0.385714287,0.0,12.5,0
3,0.99,0.00299496,75.126175,8.0,13.3333333,91.86666671,4.0,1.33333333,0.02666667,0.0024,1.572000003,0.0,6.66666667,0
3,4.99,0.01070014,199.863975,0.0,23.3333333,4.666666669,0.0,0.0,0.0,0.0,0.373333336,0.0,20.0,0
1,4.29,0.01080896,79.3786,10.0,46.6666667,47.2,0.0,23.3333333,0.06666667,0.01166667,0.0,0.0,26.6666667,1
3,3.88,0.00576457,525.0,7.69230769,3.84615385,25.38461541,7.69230769,6.41025641,0.25,0.0,0.056410256,0.01923077,2.56410256,0
0,2.79,0.0365326,453.59237,1.20918367,0.32142857,3.6122448982,2.5,1.02040816,0.01581633,0.00037245,0.011428578,0.0,0.08163265,1
3,7.99,0.02055077,680.388,0.81632653,3.67346939,3.91836735,2.04081633,0.81632653,0.03673469,0.00032653,0.238775508,0.0122449,2.44897959,0
3,7.0,0.0019943,1105.6305,10.5821972,29.9828921,7.054798144,7.05479815,0.0,0.04585619,0.00063493,0.691370216,0.06172948,10.5821972,0
3,10.99,0.01988006,276.407625,15.5555556,13.3333333,7.9111111121,2.22222222,4.44444444,0.40666667,0.00222222,0.3066666636,0.04444444,7.77777778,0
3,1.38,0.00061814,510.291,6.25,15.625,50.3125,31.25,3.125,0.0,0.00225,0.40625,0.0,4.6875,0
3,3.49,0.01579973,240.97075,2.08333333,1.25,19.70833337,0.41666667,1.66666667,0.00833333,0.00070833,0.12916667,0.0,0.20833333,0
3,2.99,0.00251117,337.35905,11.7647059,5.88235294,77.64705883,11.7647059,8.82352941,0.05882353,0.00323529,0.4870588214999999,0.0,1.47058824,0
3,5.99,0.00406329,396.893,8.57142857,5.71428571,62.8571429,11.4285714,2.85714286,0.27428571,0.00114286,0.6479999987999999,0.0,0.0,0
3,3.38,0.00239038,286.32995,3.52739907,21.1643944,46.91440768,56.4383852,3.52739907,0.09171238,0.00253973,0.01992981,0.0,14.1095963,0
3,2.99,0.00205593,403.980375,8.0,0.0,67.64,0.0,4.0,0.0,0.0012,1.2696,0.0,0.0,0
3,6.99,0.01248214,960.0,0.0,1.25,13.29166663,10.0,0.83333333,0.01291667,0.00041667,0.015000003,0.0,0.20833333,0
3,2.98,0.0083055,255.1455,3.125,6.25,10.9375,6.25,0.0,0.040625,0.0016875,0.98875,0.0,0.0,0
3,5.69,0.00627216,340.194,3.33333333,0.0,39.66666669,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0
3,3.69,0.01843948,170.097,19.6078431,2.94117647,1.372549017,1.96078431,0.0,0.0,0.0,1.180392164,0.03921569,0.98039216,0
3,11.89,0.04756,1320.0,1.21212121,0.53030303,3.1515151460000004,0.90909091,0.15151515,0.03030303,2.73e-05,0.0149696972,0.00151515,0.07575758,0
3,3.19,0.00569643,113.398,7.05479815,21.1643944,38.095909979999995,3.52739907,3.52739907,0.14109596,0.00126986,0.4624420157999999,0.017637,3.52739907,0
2,4.58,0.00314135,453.592,25.0,21.4285714,3.1785714273,0.0,3.57142857,0.69642857,0.0,0.514285713,0.05357143,12.5,1
3,1.44,0.00079569,432.329875,2.3255814,9.30232558,93.302325532,44.1860465,0.0,0.12093023,0.00251163,1.139534886,0.0,5.81395349,0
3,2.6,0.00119943,592.50455,4.87804878,2.43902439,110.97560981,29.2682927,2.43902439,0.31707317,0.00878049,0.53658537,0.0,0.0,0
2,3.99,0.00518182,198.4465,24.6917935,31.7465917,3.52739907,0.0,0.0,0.68784282,0.0,0.987671734,0.08818498,17.6369954,1
3,1.78,0.00400773,532.9706,2.91666667,5.0,9.208333329,0.41666667,1.66666667,0.02166667,0.00045,0.3114999972,0.00833333,0.83333333,0
3,3.88,0.00188097,541.47545,7.14285714,2.38095238,68.57142856,26.1904762,7.14285714,0.0,0.02571429,0.36190476,0.0,1.19047619,0
3,5.29,0.00556842,225.0,26.6666667,15.5555556,52.444444392,28.8888889,4.44444444,0.22222222,0.004,0.5022222171999999,0.01111111,8.88888889,0
3,3.85,0.00589236,124.7378,9.52380952,38.0952381,16.66666666,14.2857143,9.52380952,0.04761905,0.00142857,0.1999999959999999,0.11904762,16.6666667,0
3,7.18,0.00530726,1077.281,6.97674419,3.72093023,18.13953492,2.79069767,0.93023256,0.06046512,0.00050233,0.2721860504,0.01395349,2.09302326,0
3,2.69,0.01676338,212.62125,8.49056604,2.35849057,4.1981132056999995,0.94339623,1.41509434,0.02358491,0.00051887,0.50849057,0.00707547,1.17924528,0
0,7.99,0.00469732,283.495,20.0,53.3333333,22.0,3.33333333,10.0,0.26666667,0.00366667,0.0,0.0,3.33333333,1
3,0.4,0.00158028,283.495,2.67857143,4.01785714,13.74999997,3.57142857,5.35714286,0.0,0.00064286,0.642857144,0.00535714,1.78571429,0
3,0.98,0.01192018,411.06775,0.8,0.0,4.0,2.4,1.6,0.0,0.000288,0.25536,0.0,0.0,0
3,9.99,0.00379364,430.9124,5.55555556,47.2222222,57.77777772,38.8888889,0.0,0.16111111,0.0,0.0812499947999999,0.01388889,36.1111111,0
0,1.79,0.01804013,119.0679,1.66666667,0.41666667,17.5,14.1666667,0.83333333,0.11666667,0.00033333,0.0069999972,0.0,0.0,1
3,2.98,0.00266071,226.796,7.05479815,24.6917935,77.95551946,0.0,3.52739907,0.0,0.0,0.825411384,0.0,1.76369954,0
3,12.99,0.09278571,453.59237,0.44092452,1.7636981,2.777824504,2.64554715,0.0,0.0,0.00015873,0.012698624,0.00793664,1.01412641,0
0,1.89,0.00590625,907.184,1.17579969,0.0,5.7614184879999994,4.70319876,3.52739907,0.03527399,0.00094064,0.080248329,0.0,0.0,1
3,4.49,0.00553467,1770.0,0.83333333,0.0,12.783333293999998,9.16666667,0.0,0.0125,0.0,0.0,0.0,0.0,0
3,2.48,0.00152138,326.01925,8.33333333,29.1666667,73.33333337,58.3333333,8.33333333,0.0,0.0,0.0,0.0,16.6666667,0
3,1.49,0.07822362,67.5,0.0,0.0,6.6597294536,1.41095963,2.82191926,0.28219193,0.0,0.761918202,0.0,0.0,0
0,3.29,0.00329692,249.4756,15.5555556,1.11111111,86.533333294,0.0,13.3333333,0.0,0.00333333,0.0,0.0,0.0,1
2,3.99,0.01908814,223.96105,2.66666667,1.77777778,11.2,4.88888889,2.66666667,0.01244444,0.00066667,0.2310222172,0.0,0.22222222,1
3,1.48,0.00177182,155.92225,3.57142857,32.1428571,67.428571378,0.0,2.0,0.0,0.0,0.6860714317999999,0.0,8.92857143,0
3,4.19,0.0838,70.87375,35.2739907,8.81849768,22.92809402,14.1095963,0.0,0.0,0.00380959,1.3926171504,0.08818498,7.05479815,0
3,3.49,0.00383517,396.893,12.3458968,26.455493,3.1746591659999996,3.52739907,0.0,0.04585619,0.00063493,0.7478086,0.06172948,8.81849768,0
3,5.59,0.00504158,226.796,8.88888889,26.6666667,65.55555560799999,35.5555556,6.66666667,0.0,0.00533333,0.1119999971999999,0.0,6.66666667,0
3,1.67,0.00187872,720.0,0.0,0.0,22.22261419,28.2191926,0.0,0.0,0.0,0.876911414,0.0,0.0,0
3,2.99,0.00289523,240.97075,10.7142857,12.5,49.99999997999999,0.0,10.7142857,0.03571429,0.005,0.457142856,0.0,0.0,0
3,2.69,0.00179675,289.448395,3.44827586,27.5862069,49.6551724,31.0344828,3.44827586,0.0,0.00172414,0.13793103,0.0,20.6896552,0
3,3.99,0.00985202,453.59237,3.57142857,1.78571429,18.57142859,10.7142857,0.0,0.14285714,0.0,0.0875,0.00892857,0.89285714,0
3,2.98,0.01098083,221.1261,5.45454546,9.54545455,4.54545455,1.81818182,0.45454546,0.08863636,0.00049091,0.336,0.02045455,1.81818182,0
3,5.29,0.01468607,255.1455,6.2745098,6.2745098,9.17647062,2.35294118,2.35294118,0.12941177,0.00098039,0.3532941126,0.01372549,2.74509804,0
3,5.99,0.02213527,425.2425,1.81818182,1.81818182,9.999999999000002,5.45454546,1.81818182,0.0,0.0,0.2509090884,0.0,0.0,0
3,2.28,0.00166807,425.2425,0.0,35.7142857,0.0,0.0,0.0,0.92857143,0.0,0.642857139,0.0,10.7142857,0
2,3.99,0.00567513,123.03683,17.1428571,45.7142857,20.00000002,5.71428571,5.71428571,0.0,0.00628571,0.2639999964,0.0,8.57142857,1
3,0.98,0.0016132,127.57275,4.76190476,19.0476191,57.14285712,47.6190476,0.0,0.0,0.0,0.299999994,0.01428571,14.2857143,0
3,2.5,0.00609408,85.0485,8.23529412,23.5294118,36.70588236,27.0588235,2.35294118,0.07058824,0.00117647,0.304,0.04117647,10.5882353,0
2,6.99,0.00456602,255.1455,16.6666667,53.3333333,13.99999998,3.33333333,6.66666667,0.17333333,0.00366667,0.8749999965,0.0,6.66666667,1
3,3.99,0.00238967,345.8639,3.44827586,24.137931,57.93103448000001,41.3793103,0.0,0.0,0.00206897,0.2534482755,0.0,6.89655172,0
3,8.49,0.00848575,240.120265,33.3333333,20.8333333,48.75,2.08333333,14.5833333,0.16666667,0.00354167,0.466666664,0.0,9.375,0
3,8.96,0.00547829,510.291,10.2564103,19.2307692,16.15384614,12.8205128,0.0,0.03333333,0.0,0.0450000018,0.0,0.0,0
3,2.69,0.00925405,280.66005,7.14285714,2.5,10.28571432,0.71428571,1.07142857,0.03214286,0.00071429,0.2381071476999999,0.0125,0.71428571,0
2,2.37,0.00185156,453.592,24.6917935,21.1643944,0.0,0.0,0.0,0.68784282,0.0,0.7407538005000001,0.07054798,12.3458968,1
3,1.99,0.03948482,9.07184,22.2222222,44.4444444,19.777777758000003,0.0,22.2222222,0.22222222,0.00666667,1.0266666647999998,0.0,0.0,0
0,3.99,0.00260375,2267.96185,2.7027027,0.0,17.5675676,1.35135135,2.7027027,0.00094595,0.01486487,0.0,0.0,0.0,1
3,7.49,0.00853987,1020.582,8.59375,9.375,30.937500000000004,0.78125,0.78125,0.0609375,0.00210938,0.546875,0.05859375,2.734375,0
3,8.99,0.00772191,396.893,18.6666667,20.0,10.266666663,0.0,4.0,0.13333333,0.0036,0.6177333371,0.0,8.0,0
2,7.49,0.01056809,297.66975,28.5714286,14.2857143,0.0,0.0,0.0,0.92857143,0.0,0.6399999984,0.04761905,9.52380952,1
0,2.42,0.00379391,255.1455,2.5,0.0,65.0,37.5,7.5,0.065,0.0009,0.0,0.0,0.0,1
3,6.99,0.00624107,240.0,0.0,53.3333333,3.33333333,0.0,0.0,0.0,0.0,0.4813333308,0.0,6.66666667,0
3,4.19,0.0045885,204.1164,15.7894737,23.6842105,42.1052632,15.7894737,7.89473684,0.02631579,0.00236842,0.4926315770999999,0.0,5.2631579,0
3,9.99,0.17076923,165.844575,38.8013898,3.52739907,29.136316329999996,24.6917935,0.0,0.0,0.00380959,1.1555759376,0.08818498,0.0,0
3,1.48,0.00367644,80.51258,10.0,25.0,74.75,50.0,2.5,0.13,0.0018,0.25,0.0125,10.0,0
0,9.99,0.01659156,453.592,17.699115,7.07964602,0.0,0.0,0.0,0.03451327,0.00088496,0.0641150415,0.07079646,1.32743363,1
3,3.99,0.00282417,300.221205,5.88235294,23.5294118,52.352941166,52.9411765,0.0,0.0,0.0,0.1623529427999999,0.0,8.82352941,0
3,1.22,0.01014959,150.25235,8.0,2.0,5.866666664,10.0,0.74666667,0.13,0.0,0.0253333308,0.00333333,0.0,0
3,6.99,0.00791835,208.65232,21.1538462,15.3846154,38.46153848,34.6153846,7.69230769,0.15384615,0.00423077,0.2484615408,0.0,2.88461539,0
3,5.98,0.00195313,2041.164,3.407998,1.15284,11.0540563,18.0,0.123361,0.13,0.0,0.05398647,0.0058789,0.881834,0
2,4.68,0.00710771,340.194,9.67741936,16.1290323,5.741935481,6.4516129,0.0,0.16774194,0.0,0.541935478,0.06451613,11.2903226,1
3,2.98,0.00383331,191.359125,3.125,14.0625,81.125,34.375,0.0,0.0,0.00225,0.2295312499999999,0.03125,7.8125,0
3,3.94,0.00635335,595.3395,5.41666667,1.25,20.158333294,4.16666667,1.25,0.01083333,0.00075,0.4156249965,0.00833333,0.20833333,0
3,4.48,0.00276548,283.495,7.14285714,35.7142857,57.1428571,50.0,6.0,0.0,0.00257143,0.0,0.0,21.4285714,0
3,1.19,0.01080001,150.25235,7.33333333,0.0,12.586666706,8.66666667,0.66666667,0.08666667,0.0,0.04333333,0.00333333,0.0,0
3,3.98,0.00120229,600.0,3.44827586,58.6206897,2.4137931019999996,0.0,0.0,0.0,0.0,1.0086206949,0.06896552,8.62068966,0
3,1.84,0.00576024,141.7475,11.2676056,7.74647887,26.056338,0.70422535,2.11267606,0.07323944,0.00076056,0.384507039,0.02464789,2.46478873,0
3,12.84,0.0030579,326.58624,42.8571429,42.8571429,241.4285718,85.7142857,0.0,1.48571429,0.0,1.699999994,0.0,42.8571429,0
3,3.77,0.00673214,453.592,15.8732958,3.52739907,5.29109861,3.52739907,0.0,0.0,0.0,1.142877303,0.05291099,1.76369954,0
3,3.49,0.00216398,453.592,2.22222222,0.0,52.88888892,46.6666667,2.22222222,0.0,0.0,0.5133333345000001,0.0,0.0,0
3,4.99,0.01045102,226.796,5.2631579,5.2631579,25.78947371,10.5263158,5.2631579,0.10526316,0.0,0.0544736853,0.02631579,0.0,0
3,10.0,0.14277568,85.0485,1.17647059,3.05882353,13.76470589,10.5882353,0.0,0.0,0.0,0.0,0.00352941,1.17647059,0
3,3.39,0.00206645,351.5338,10.0,16.6666667,46.66666668999999,0.0,3.33333333,0.1,0.00433333,0.414,0.01666667,5.0,0
0,6.79,0.00476491,269.32025,17.6369954,42.3287889,33.298647267999996,7.05479815,3.52739907,0.0,0.00564384,0.0,0.0,7.05479815,1
3,5.99,0.00939989,374.2134,2.43268902,7.29806705,31.62495726,1.21634451,1.21634451,0.0,0.00048654,0.2126170224,0.0,0.60817225,0
3,4.99,0.00391149,538.6405,7.89473684,0.0,55.00000000000001,0.0,2.63157895,0.0,0.00289474,0.8005263200999999,0.0,0.0,0
0,2.49,0.00180762,411.06775,17.6369954,1.76369954,40.21234944,3.52739907,8.81849768,0.02821919,0.0035274,0.0,0.0,0.0,1
3,5.39,0.01344468,396.893,5.05050505,3.53535354,14.303030277999998,9.09090909,0.0,0.18181818,0.0,0.064646464,0.01010101,2.02020202,0
3,4.29,0.07121196,481.9415,7.5,1.25,60.0,15.0,2.5,0.26,0.0036,0.2799999999999999,0.0,0.0,0
1,6.49,0.00712221,255.1455,7.14285714,28.5714286,34.28571426,0.0,35.7142857,0.0,0.00714286,0.0,0.0,17.8571429,1
0,2.69,0.053967,90.7184,1.0989011,0.0,10.54945056,9.89010989,2.1978022,0.00769231,0.0,0.0,0.0,0.0,1
3,3.58,0.00299917,340.194,1.75438597,10.5263158,49.12280704,47.3684211,1.75438597,0.04561404,0.0,0.202631583,0.00526316,5.2631579,0
3,6.99,0.01226316,340.194,17.6369954,5.29109861,9.1712376,1.76369954,0.88184977,0.0,0.00063493,0.4127056946999999,0.04409249,0.88184977,0
3,3.19,0.00178163,680.388,10.5263158,3.94736842,55.894736898,5.2631579,5.2631579,0.10526316,0.0031579,0.4973684205,0.0,0.0,0
3,0.87,0.00080596,935.5335,1.28205128,2.24358974,13.076923079999998,15.3846154,1.28205128,0.5,0.00092308,0.12179487,0.0,1.28205128,0
3,3.99,0.01914874,39.6893,10.0,30.0,70.0,2.5,12.5,0.15,0.00175,0.36,0.0,2.5,0
3,3.99,0.0027272,240.97075,3.57142857,39.2857143,69.64285718,0.0,3.57142857,0.0,0.00142857,1.249999996,0.0,5.35714286,0
3,3.99,0.00255769,360.0,0.0,43.3333333,1.999999998,0.0,0.0,0.0,0.0,0.565,0.0,3.33333333,0
0,4.79,0.02874,141.7475,24.6917935,2.93949923,0.0,0.0,0.0,0.0,0.00084658,0.211643946,0.02351599,1.17579969,1
2,4.49,0.00623611,340.194,26.455493,12.3458968,0.0,0.0,0.0,0.0,0.00317466,0.6693239775,0.08818498,6.17294838,1
3,5.0,0.00683923,1320.0,6.15384615,2.76923077,1.292307695,0.30769231,1.53846154,0.16,0.00083077,0.0732307659999999,0.00307692,0.46153846,0
3,13.49,0.02523427,680.388,6.42857143,8.57142857,14.928571460000002,10.7142857,1.42857143,0.05571429,0.0009,0.2249999955,0.02857143,2.85714286,0
0,7.99,0.03995,480.0,0.41666667,0.0,11.3083333294,8.33333333,0.41666667,0.00833333,0.00015,0.0,0.0,0.0,1
3,8.99,0.00806131,473.0,4.06504065,13.0081301,39.10569104,21.9512195,0.0,0.11707317,0.0,0.293983738,0.03658537,7.31707317,0
2,1.08,0.00860968,141.7475,19.4690266,0.88495575,0.0,0.0,0.0,0.02300885,0.00095575,0.2676106188,0.02654867,0.44247788,1
2,2.59,0.01151111,106.310625,16.4611957,23.5159938,0.0,0.0,0.0,0.45856188,0.00126986,0.3703769055,0.05878999,4.70319876,1
3,4.69,0.0044313,226.796,11.1111111,26.6666667,45.488888879,35.5555556,8.88888889,0.13333333,0.00444444,0.1073333363999999,0.0,5.55555556,0
3,4.99,0.00355794,391.2231,16.9811321,5.66037736,78.86792452,24.5283019,16.9811321,0.05660377,0.00283019,0.2132075524999999,0.0,0.0,0
3,2.79,0.0025043,396.893,8.77192983,4.38596491,66.1403509,7.01754386,1.75438597,0.01403509,0.00280702,0.5952631581,0.0,0.0,0
3,2.89,0.0035679,255.1455,7.05479815,35.2739907,49.383587,0.0,3.52739907,0.0,0.00126986,0.3894248564999999,0.0,7.05479815,0
3,2.55,0.00129901,473.43665,7.31707317,10.9756098,85.85365855000002,34.1463415,4.87804878,0.0,0.01317073,0.358536591,0.0,2.43902439,0
3,2.39,0.00287398,226.8,13.3333333,0.0,48.0,6.66666667,3.33333333,0.0,0.00133333,0.0886666692,0.0,0.0,0
0,1.99,0.00162489,340.194,12.0,2.0,44.4,4.0,4.0,0.0,0.0032,0.0,0.0,0.0,1
3,2.98,0.01839539,453.592,0.0,0.0,4.999999998,3.57142857,0.0,0.0,0.0,0.5999999985000001,0.0,0.0,0
3,1.25,0.00282711,283.495,9.17431193,4.58715596,11.00917434,1.83486239,1.83486239,0.23853211,0.00247706,0.37247707,0.01376147,2.75229358,0
3,0.5,0.00313547,425.2425,1.66666667,0.41666667,8.25,1.66666667,0.83333333,0.0,0.0003,0.16666667,0.0,0.0,0
0,5.49,0.00068082,2267.96185,6.66666667,0.0,104.0,0.0,2.22222222,0.02888889,0.00444444,0.0,0.0,0.0,1
3,3.39,0.00871699,735.0,0.44092488,0.0,15.60874087,11.9049719,0.0,0.00440925,0.0,0.0,0.0,0.0,0
0,4.99,0.0030803,453.592,12.5,1.78571429,65.16071427300001,1.78571429,1.78571429,0.0,0.00142857,0.0,0.0,0.0,1
3,5.29,0.00508653,453.59237,17.6369954,15.8732958,4.40924884,0.0,1.76369954,0.08818498,0.00370377,0.2592638328,0.0,4.40924884,0
3,2.29,0.0024121,340.194,9.30232558,3.48837209,32.093023259999995,6.97674419,2.3255814,0.10465116,0.0027907,0.4011627914999999,0.0,0.0,0
2,1.19,0.01694033,113.398,0.88495575,0.88495575,6.90265488,7.07964602,1.7699115,0.03539823,0.00035398,0.0100000027999999,0.00442478,0.0,1
3,6.68,0.00392717,680.388,14.2857143,10.7142857,23.8095238,8.33333333,0.0,0.0,0.00085714,0.7103571461999999,0.04166667,1.78571429,0
0,3.99,0.19938623,113.398,1.17647059,0.0,2.7764705924,1.17647059,1.17647059,0.04588235,0.00352941,0.00823529,0.0,0.0,1
3,6.39,0.0030443,893.576969,10.738255,9.39597315,15.70469796,4.02684564,1.34228188,0.13422819,0.0018792,0.8080536939999999,0.02013423,4.02684564,0
3,1.88,0.00483758,666.21325,1.66666667,1.25,11.8,7.5,2.5,0.02166667,0.0006,0.42,0.0,0.0,0
3,4.79,0.00187736,510.291,7.14285714,25.0,74.64285719,0.0,3.57142857,0.10714286,0.00107143,0.3450000036,0.0,3.57142857,0
3,2.99,0.00398667,141.7475,7.05479815,31.7465917,52.9109861,3.52739907,7.05479815,0.0,0.0,0.6776133592,0.0,3.52739907,0
3,5.99,0.074875,85.0485,2.35159938,7.05479815,5.2323086205000005,1.17579969,4.70319876,0.0199886,0.0,0.0312762724,0.005879,3.52739907,0
3,1.99,0.00416784,340.194,8.77192983,7.89473684,9.368421062,1.75438597,1.75438597,0.13684211,0.00189474,0.2799999971999999,0.12280702,3.50877193,0
3,1.82,0.00140522,348.69885,8.57142857,5.71428571,100.28571423,34.2857143,5.71428571,0.37142857,0.01028571,0.4125714264,0.0,1.42857143,0
3,8.99,0.00661029,453.59237,8.81849768,14.1095963,33.24573629,14.1095963,1.76369954,0.017637,0.00088185,0.268082328,0.06172948,5.29109861,0
3,2.69,0.00224167,212.62125,7.05479815,35.2739907,31.74659166,0.0,3.52739907,0.0141096,0.0,0.01851885,0.0,8.81849768,0
3,3.67,0.02681579,28.3495,3.44827586,20.6896552,68.9655172,41.3793103,3.44827586,0.0,0.00496552,0.57931034,0.0,6.89655172,0
3,3.69,0.00342055,683.22295,3.50877193,17.5438597,47.89473681999999,40.3508772,3.50877193,0.0,0.0031579,0.2775438651999999,0.00877193,7.89473684,0
3,7.28,0.01417373,396.893,16.4705882,1.76470588,10.3529412,0.0,1.17647059,0.03058824,0.00127059,0.357647056,0.04117647,0.0,0
3,6.82,0.0084199,907.18474,17.8571429,0.0,5.714285712000001,0.0,0.0,0.0,0.00128571,1.300000002,0.03571429,0.0,0
0,3.99,0.0285005,56.699,13.4391534,2.82186949,58.20105819,35.7989418,11.6402116,0.10582011,0.00881834,0.0777425052,0.0,0.42328042,1
3,1.5,0.02963015,28.3495,0.0,17.8571429,0.0,0.0,0.0,0.18571429,0.0,2.500000006,0.0,3.57142857,0
3,5.75,0.01440181,479.10655,4.58333333,4.16666667,4.375,1.66666667,0.83333333,0.01083333,0.0003,0.2581249965,0.01041667,3.33333333,0
3,1.19,0.00077956,566.99,7.69230769,3.84615385,30.0,3.84615385,3.84615385,0.11538462,0.00307692,0.338461536,0.0,0.0,0
3,4.38,0.00255024,453.592,6.79611651,18.4466019,29.78640783,24.2718447,0.81553398,0.12621359,0.00069903,0.0848543724,0.08737864,11.6504854,0
0,10.49,0.00162608,1814.36948,6.66666667,0.0,71.2,0.0,2.22222222,0.0,0.00088889,0.0,0.0,0.0,1
3,3.58,0.00372917,340.194,1.76369954,5.29109861,82.54113829,37.0376903,0.0,0.04585619,0.0,0.2963015264999999,0.0,5.29109861,0
